snapshot;battery_storage;hydrogen_storage
358;0.0;-5.867868737909482
359;0.0;-5.867868737909406
360;0.0;-5.867868737909482
361;0.0;-5.867868737909406
362;0.0;-5.867868737909482
363;0.0;-5.867868737909482
364;0.0;-5.867868737909482
365;0.0;-2.5348687379094827
366;0.0;-2.5348687379094827
367;0.0;-2.5348687379094827
368;0.0;-2.5348687379094827
369;0.0;-2.5348687379094827
370;0.0;-2.5348687379094827
371;0.0;-2.5348687379094827
372;0.0;-2.5348687379094827
373;0.0;-2.5348687379094827
374;0.0;-2.534868737909406
375;0.0;-2.534868737909406
376;-10.165977078609334;-2.5348687379094827
377;0.0;-2.5348687379094827
378;0.0;-2.5348687379094827
379;0.0;-5.867868737909482
380;0.0;-5.867868737909482
381;5.246955911540304;-5.867868737909482
382;4.91902116706903;-5.867868737909482
383;0.0;-5.867868737909482
384;0.0;-5.867868737909482
385;0.0;-5.867868737909482
386;0.0;-5.867868737909482
387;0.0;-5.867868737909482
388;-25.79753323173925;-5.867868737909482
389;-30.743882294181738;-2.5348687379094827
390;-24.267171090874122;-2.5348687379094827
391;-19.266166237687237;-2.5348687379094827
392;-14.265161384500345;-2.5348687379094827
393;-7.952417553428372;-2.5348687379094827
394;-6.886629633896739;-2.5348687379094827
395;-4.837037480951292;-2.5348687379094827
396;-1.3937226640029436;-2.5348687379094827
397;0.0;-1.2857890355061503
398;5.8208417143650255;-2.5348687379094823
399;0.0;-0.16592447473073157
400;0.0;-1.1135021800022393
401;0.0;-1.070430466126263
402;0.0;-0.7258567551184409
403;0.0;-3.369709333102799
404;0.0;-2.680561911087155
405;0.0;-2.034486202947491
406;0.0;-1.7329842058156473
407;0.0;-1.6037690641877145
408;8.854238100724288;-5.8678687379094825
409;0.0;-0.7423347866681596
410;10.083993392491553;-5.8678687379094825
411;10.329944450845009;-5.8678687379094825
412;10.65787919531628;-5.8678687379094825
413;11.149781312023041;-2.534868737909406
414;6.160886760037085;0.0
415;10.002009706373736;-2.5348687379094823
416;12.051601859319184;-2.5348687379094823
417;15.658884048503168;-2.5348687379094823
418;16.232769851327895;-2.5348687379094823
419;9.51010758966683;-2.5348687379094823
420;4.673070108715576;-2.5348687379094823
421;4.223713481553384;-1.3512128445263816
422;0.0;-0.55356989961453
423;0.0;-2.5348687379094827
424;0.0;-2.5348687379094827
425;0.0;-2.5348687379094827
426;0.0;-2.5348687379094827
427;0.0;-5.867868737909482
428;0.0;-5.867868737909482
429;0.0;-5.867868737909482
430;0.0;-5.867868737909482
431;0.0;-5.867868737909482
432;0.0;-5.867868737909482
433;0.0;-5.867868737909482
434;-25.742877440994846;-5.867868737909482
435;0.0;-5.867868737909482
436;-23.5839737065579;-5.867868737909482
437;-23.693285288049395;-2.5348687379094827
438;-18.282362004273423;-2.5348687379094827
439;-14.839047187325072;-2.5348687379094827
440;-10.985813939787633;-2.5348687379094827
441;-4.5910864225978365;-2.5348687379094827
442;-1.6396737223563953;-2.5348687379094827
443;-0.24595105835349074;-2.5348687379094827
444;1.4757063501206815;-2.5348687379094827
445;1.9676084668275884;-2.5348687379094827
446;1.0657879195315907;-2.5348687379094827
447;-4.017200619773117;-2.5348687379094827
448;-5.8208417143651054;-2.5348687379094827
449;-4.755053794833472;-2.5348687379094827
450;-1.721657408474215;-2.5348687379094827
451;0.0;-4.748004177134085
452;0.0;-3.412781046978777
453;0.0;-2.9389921943430206
454;0.0;-2.2498447723273785
455;0.0;-1.689912491939669
456;0.0;-1.0438367838000033
457;0.0;-0.18240250628045018
458;0.0;-0.39776107566033847
459;0.0;-0.010115650776540086
460;0.0;0.3344580602312819
461;0.0;3.968960057363125
462;0.0;3.7536014879832376
463;0.0;3.3659560630994383
464;8.784364715807257;0.0
465;0.0;5.519541756898323
466;0.0;6.294832606665921
467;0.0;7.070123456433518
468;15.670994349703957;0.0
469;17.556619130413768;0.0
470;4.727725899460821;7.213695836020115
471;4.727725899460821;7.213695836020115
472;4.317807468871732;7.213695836020115
473;3.2520195493400994;7.213695836020115
474;15.17909223299705;0.0
475;0.0;3.6079083148055853
476;0.0;2.832617465037987
477;4.325881003005572;0.0
478;0.0;1.712752904262567
479;0.0;1.5835377626346343
480;0.0;1.9281114736424554
481;2.4396456188833056;1.2494004947062889
482;0.0;3.047976034417875
483;0.0;3.4356214593016747
484;0.0;3.6079083148055853
485;0.0;6.983980028681563
486;13.211483766169422;0.0
487;0.0;7.070123456433518
488;14.851157488525779;0.0
489;13.785369568994145;0.0
490;0.0;5.045752904262567
491;5.914935701683632;0.0
492;3.947327234856004;0.0
493;0.0;2.76295206883575
494;2.307653512499648;0.0
495;0.4099184305890349;-2.5348687379094823
496;0.0;-2.5348687379094827
497;0.0;-2.534868737909406
498;0.0;-2.5348687379094827
499;0.0;6.666
500;-32.21958864430242;6.666
501;-33.85243039281551;6.666
502;-3.7575856137328856;6.666
503;-33.85243039281551;6.666
504;0.0;-5.867868737909482
505;0.0;-5.867868737909482
506;-7.378531750603646;-5.867868737909482
507;-5.984809086600741;-5.867868737909482
508;-4.263151678126569;-5.867868737909482
509;-1.6396737223563953;-2.5348687379094827
510;-6.476711203307648;-2.5348687379094827
511;-5.984809086600741;-2.5348687379094827
512;0.0;-2.4487253101575472
513;0.0;0.9539400860446889
514;0.0;1.3415855109284873
515;0.0;1.0400835137966453
516;0.0;1.427728938680442
517;0.0;3.2367409214715046
518;0.0;3.8828166296111704
519;0.0;2.289163216199997
520;0.0;1.7292309358122857
521;0.0;1.4708006525564183
522;0.0;1.7292309358122857
523;0.0;-0.9576933560480487
524;0.0;-0.39776107566033847
525;0.0;-0.44083278953631666
526;0.0;-0.6992630727921831
527;0.0;-1.0869084976759815
528;0.0;-0.9146216421720705
529;0.0;0.7651751989910576
530;0.0;2.7464740372860317
531;0.0;3.8663385980614513
532;0.0;3.8232668841854736
533;0.0;6.811693173177653
534;0.0;6.294832606665921
535;0.0;5.864115467906143
536;0.0;6.811693173177653
537;0.7925089658055635;7.213695836020115
538;0.30060684909865665;7.213695836020115
539;0.46457422133429227;7.213695836020115
540;0.6285415935699279;7.213695836020115
541;0.38259053521647446;7.213695836020115
542;0.0;6.725549745425697
543;0.0;4.9165377626346345
544;0.0;3.0213823520916163
545;0.0;1.7292309358122857
546;0.0;1.1692986554245763
547;0.0;-1.8621993474435818
548;0.0;-1.0438367838000033
549;0.0;0.0760277769754154
550;0.0;0.8513186267430131
551;0.0;1.195892337750835
552;0.0;1.2820357655027905
553;0.0;1.2820357655027905
554;0.0;1.712752904262567
555;0.0;2.6172588956580984
556;0.0;3.134119462169831
557;0.0;6.725549745425697
558;0.0;6.467119462169832
559;0.0;6.036402323410055
560;0.0;6.467119462169832
561;0.0;5.519541756898323
562;0.0;4.658107479378769
563;0.0;6.208689178913965
564;0.21862316298083886;7.213695836020115
565;0.7105252796877457;7.213695836020115
566;0.21862316298083886;7.213695836020115
567;0.0;5.993330609534077
568;0.0;4.356605482246925
569;0.0;3.4090277769754156
570;0.0;3.7105297741072603
571;0.0;1.4543226210067015
572;0.0;2.9187608927899427
573;0.46457422133429227;3.880695836020115
574;1.5303621408659247;3.880695836020115
575;1.5303621408659247;3.880695836020115
576;1.3663947686302886;3.880695836020115
577;1.6123458269837425;3.880695836020115
578;2.186231629808468;3.880695836020115
579;2.432182688161921;3.880695836020115
580;2.3501990020441035;3.880695836020115
581;2.022264257572832;7.213695836020115
582;0.9564763380412;7.213695836020115
583;0.0;7.1131951703094956
584;0.0;7.027051742557541
585;0.0;6.897836600929608
586;0.0;6.85476488705363
587;0.0;6.725549745425697
588;0.0;6.85476488705363
589;0.0;7.156266884185474
590;0.38259053521647446;7.213695836020115
591;0.0;7.027051742557541
592;0.0;6.208689178913965
593;0.0;5.7349003262782094
594;0.0;6.12254575116201
595;0.0;3.3064063176737415
596;0.0;3.52176488705363
597;0.0;3.6079083148055853
598;0.0;3.2633346037977637
599;0.0;3.047976034417875
600;0.0;3.6509800286815626
601;0.9564763380412;3.880695836020115
602;1.8582968853371955;3.880695836020115
603;1.6943295131015603;3.880695836020115
604;1.1204437102768356;3.880695836020115
605;0.6285415935699279;7.213695836020115
606;0.46457422133429227;7.213695836020115
607;0.46457422133429227;7.213695836020115
608;0.5465579074521101;7.213695836020115
609;1.2844110825124704;7.213695836020115
610;2.1042479436906496;7.213695836020115
611;2.1042479436906496;7.213695836020115
612;1.1204437102768356;7.213695836020115
613;0.0;6.897836600929608
614;0.0;6.036402323410055
615;0.0;4.830394334882679
616;0.0;3.279812635347483
617;0.0;1.8584460774402185
618;0.0;1.9445895051921749
619;0.0;-0.8715499282960932
620;0.0;-0.9146216421720705
621;0.0;-1.4745539225597817
622;0.0;-2.1206296306994457
623;0.0;-2.2067730584514003
624;0.0;-2.0775579168234675
625;0.0;-3.5850679024826864
626;0.0;-5.824797024033526
627;-2.0495921529454897;-5.8678687379094825
628;-3.7712495614196655;-5.8678687379094825
629;-5.001004853186931;-2.5348687379094823
630;-5.2469559115403825;-2.5348687379094823
631;-4.67307010871566;-2.5348687379094823
632;-1.7216574084742184;-2.5348687379094823
633;0.0;-1.242717321630174
634;0.0;-1.802649602017885
635;-0.4099184305891299;-2.5348687379094823
636;0.0;-2.2764384546536363
637;0.0;-1.070430466126263
638;0.0;-1.3719324632581067
639;-1.6396737223563989;-2.5348687379094823
640;-2.7874453280058518;-2.5348687379094823
641;0.0;-2.2764384546536363
642;0.0;-0.5966416134905081
643;0.0;-1.8621993474435818
644;0.0;0.3344580602312819
645;0.0;1.9711831875184336
646;0.0;2.9618326066659204
647;0.0;3.6509800286815626
648;8.015146878307375;0.0
649;8.56698989760617;0.39922602719648914
650;3.2520195493400994;3.880695836020115
651;4.071856410518278;3.880695836020115
652;4.727725899460821;3.880695836020115
653;18.868358108298853;0.0
654;18.704390736063218;0.0
655;4.563758527225185;7.213695836020115
656;4.39979115498955;7.213695836020115
657;18.294472305474127;0.0
658;18.376455991591946;0.0
659;4.563758527225185;7.213695836020115
660;4.235823782753914;7.213695836020115
661;3.661937979929189;7.213695836020115
662;2.3501990020441035;7.213695836020115
663;0.0;6.596334603797764
664;0.0;3.9258883434871485
665;0.0;1.9015177913161967
666;1.1598819068501953;0.0
667;0.0;6.666
668;-9.100189159077669;6.666
669;0.0;6.666
670;0.0;6.666
671;0.0;6.666
672;4.427119050362126;-5.867868737909482
673;4.017200619773035;-5.867868737909482
674;0.655869488942507;-5.867868737909482
675;0.0;-5.867868737909482
676;0.0;-5.867868737909482
677;0.0;-2.5348687379094827
678;0.0;-2.5348687379094827
679;0.0;-2.5348687379094827
680;0.0;-2.5348687379094827
681;0.0;-2.5348687379094827
682;0.0;-2.5348687379094827
683;0.0;-2.5348687379094827
684;0.0;-2.5348687379094827
685;0.0;-2.5348687379094827
686;0.0;-2.5348687379094827
687;0.0;-2.5348687379094827
688;0.0;-2.5348687379094827
689;0.0;-2.5348687379094827
690;0.0;-2.5348687379094827
691;0.0;-5.867868737909482
692;0.0;-5.867868737909482
693;0.0;-5.867868737909482
694;0.0;-5.867868737909482
695;0.0;-5.867868737909482
696;0.0;-5.867868737909482
697;0.0;-5.867868737909482
698;0.0;-5.867868737909482
699;0.0;-5.867868737909482
700;0.0;-5.867868737909482
701;0.0;-2.5348687379094827
702;0.0;-2.5348687379094827
703;0.0;-2.5348687379094827
704;0.0;-2.5348687379094827
705;0.0;-2.5348687379094827
706;0.0;-2.5348687379094827
707;0.0;-2.5348687379094827
708;0.0;-2.5348687379094827
709;0.0;-2.5348687379094827
710;0.0;-2.5348687379094827
711;0.0;-2.5348687379094827
712;0.0;-2.5348687379094827
713;0.0;-2.5348687379094827
714;0.0;-2.5348687379094827
715;0.0;-5.867868737909482
716;0.0;-5.867868737909482
717;0.0;-5.867868737909482
718;0.0;-5.867868737909482
719;0.0;-5.867868737909482
720;0.0;-5.867868737909482
721;0.0;-5.867868737909482
722;0.0;-5.867868737909482
723;0.0;-5.867868737909482
724;0.0;-5.867868737909482
725;0.0;-2.5348687379094827
726;0.0;-2.5348687379094827
727;0.0;-2.5348687379094827
728;0.0;-2.5348687379094827
729;0.0;-2.5348687379094827
730;0.0;-2.5348687379094827
731;0.0;-2.5348687379094827
732;0.0;-2.5348687379094827
733;0.0;-2.5348687379094827
734;0.0;-2.5348687379094827
735;0.0;-2.5348687379094827
736;0.0;-2.5348687379094827
737;0.0;-2.5348687379094827
738;0.0;-2.5348687379094827
739;0.0;-5.867868737909482
740;0.0;-5.867868737909482
741;0.0;-5.867868737909482
742;0.0;-5.867868737909482
743;0.0;-5.867868737909482
744;0.0;-5.867868737909482
745;0.0;-5.867868737909482
746;0.0;-5.867868737909482
747;0.0;-5.867868737909482
748;0.0;-5.867868737909482
749;0.0;-2.5348687379094827
750;0.0;-2.5348687379094827
751;0.0;-2.5348687379094827
752;0.0;-2.5348687379094827
753;0.0;-2.5348687379094827
754;0.0;-2.5348687379094827
755;0.0;-2.5348687379094827
756;0.0;-2.5348687379094827
757;0.0;-2.5348687379094827
758;0.0;-2.5348687379094827
759;0.0;-2.5348687379094827
760;0.0;-2.5348687379094827
761;0.0;-2.5348687379094827
762;0.0;-2.5348687379094827
763;0.0;-5.867868737909482
764;0.0;-5.867868737909482
765;0.0;-5.867868737909482
766;0.0;-5.867868737909482
767;0.0;-5.867868737909482
768;0.0;-5.867868737909482
769;0.0;-5.867868737909482
770;-25.414942696523575;-5.867868737909482
771;-17.216574084741787;-5.867868737909482
772;-9.26415653131346;-5.867868737909482
773;-6.23076014495345;-2.5348687379094827
774;-5.492906969893834;-2.5348687379094827
775;-3.1153800724771195;-2.5348687379094827
776;-0.40991843058912636;-2.5348687379094827
777;2.131575839063224;-2.5348687379094827
778;1.0657879195315907;-2.5348687379094827
779;2.4595105835344953;-2.5348687379094827
780;4.755053794833394;-2.5348687379094827
781;7.870433867310474;-2.5348687379094827
782;10.411928136962828;-2.5348687379094827
783;9.428123903549015;-2.5348687379094827
784;8.526303356253019;-2.5348687379094827
785;8.362335984017381;-2.5348687379094827
786;7.132580692250116;-2.5348687379094827
787;4.591086422597762;-5.867868737909482
788;0.40991843058905175;-5.867868737909482
789;0.0;-5.867868737909482
790;0.0;-5.867868737909482
791;0.0;-5.867868737909482
792;0.0;-5.867868737909482
793;0.0;-5.867868737909482
794;0.0;-5.867868737909482
795;0.0;-5.867868737909482
796;0.0;-5.867868737909482
797;0.0;-2.5348687379094827
798;0.0;-2.5348687379094827
799;0.0;-2.5348687379094827
800;0.0;-2.5348687379094827
801;0.0;-2.5348687379094827
802;0.0;-2.5348687379094827
803;0.0;-2.5348687379094827
804;0.0;-2.5348687379094827
805;0.0;-2.5348687379094827
806;0.0;-2.5348687379094827
807;0.0;-2.5348687379094827
808;0.0;-2.5348687379094827
809;0.0;-2.5348687379094827
810;0.0;-2.5348687379094827
811;-33.85243039281551;-5.867868737909482
812;-17.694812253762024;-5.867868737909482
813;-33.85243039281551;-5.867868737909482
814;-28.202388024529384;-5.867868737909482
815;-15.57690036238543;-5.867868737909482
816;-6.230760144954196;-5.867868737909482
817;0.0;-3.88656989961453
818;0.0;-0.48390450341229396
819;0.0;1.4973943348826788
820;0.0;2.4019003262782093
821;0.0;5.864115467906143
822;0.0;5.519541756898323
823;9.76816894922107;0.0
824;12.227679532755607;0.0
825;13.211483766169422;0.0
826;20.086003098865334;-2.5348687379094823
827;16.73678226923559;0.0
828;17.556619130413768;0.0
829;4.071856410518278;7.213695836020115
830;17.06471701370686;0.0
831;4.615625895683227;4.946717190088118
832;0.0;5.0888246181385455
833;6.40683781839054;0.0
834;8.526303356253015;-2.5348687379094823
835;-18.610296748744652;6.666
836;-22.29956262404646;6.666
837;-24.595105835345354;6.666
838;-25.57891006875917;6.666
839;-26.972632732762076;6.666
840;-4.59108642259784;-5.8678687379094825
841;-4.837037480951295;-5.8678687379094825
842;-2.7874453280058518;-5.8678687379094825
843;0.0;-5.394079885273751
844;0.0;-3.88656989961453
845;0.0;1.2554420831765327
846;0.0;3.3659560630994383
847;0.0;5.0888246181385455
848;0.0;7.070123456433518
849;2.596150060397557;7.213695836020115
850;3.334003235457917;7.213695836020115
851;2.924084804868828;7.213695836020115
852;0.9564763380412;7.213695836020115
853;0.0;6.725549745425697
854;0.0;6.811693173177653
855;0.7105252796877457;7.213695836020115
