;pv;battery storage;hydrogen_storage;Curtailment
2209;0.0;166.6;230.21;0.0
2210;0.0;166.6;230.21;0.0
2211;0.0;166.6;230.21;0.0
2212;0.0;166.6;230.21;0.0
2213;0.1;174.33;232.82;0.1
2214;141.57;174.33;232.82;141.57
2215;296.7;174.33;232.82;296.7
2216;419.03;174.33;232.82;419.03
2217;495.57;174.33;232.82;495.57
2218;534.53;174.33;232.82;534.53
2219;533.84;174.33;232.82;533.84
2220;488.38;174.33;238.75;488.38
2221;434.02;174.33;241.1;434.02
2222;356.12;174.33;241.1;356.12
2223;236.28;175.26;241.1;236.28
2224;0.0;258.45;241.1;0.0
2225;0.0;174.33;227.13;0.0
2226;0.0;166.6;226.88;0.0
2227;0.0;166.6;230.21;0.0
2228;0.0;166.6;230.21;0.0
2229;0.0;166.6;230.21;0.0
2230;0.0;166.6;230.21;0.0
2231;0.0;166.6;230.21;0.0
2232;0.0;166.6;230.21;0.0
2233;0.0;166.6;230.21;0.0
2234;0.0;166.6;230.21;0.0
2235;0.0;166.6;230.21;0.0
2236;0.0;166.6;230.21;0.0
2237;0.0;174.33;231.43;0.0
2238;72.54;174.33;232.82;72.54
2239;211.96;174.33;232.82;211.96
2240;336.34;174.33;232.82;336.34
2241;379.39;174.33;232.82;379.39
2242;388.96;174.33;232.82;388.96
2243;417.66;174.33;232.82;417.66
2244;403.06;174.33;237.61;403.06
2245;317.16;174.33;241.1;317.16
2246;231.74;174.33;241.1;231.74
2247;28.25;260.96;241.1;28.25
2248;23.3;174.33;241.1;23.3
2249;0.0;172.75;226.88;0.0
2250;0.0;166.6;226.88;0.0
2251;0.0;166.6;230.21;0.0
2252;0.0;166.6;230.21;0.0
2253;0.0;166.6;230.21;0.0
2254;0.0;166.6;230.21;0.0
2255;0.0;166.6;230.21;0.0
2256;0.0;166.6;230.21;0.0
2257;0.0;166.6;230.21;0.0
2258;0.0;166.6;230.21;0.0
2259;0.0;166.6;230.21;0.0
2260;0.0;166.6;230.21;0.0
2261;4.89;174.33;232.82;4.89
2262;140.2;174.33;232.82;140.2
2263;290.55;174.33;232.82;290.55
2264;406.73;174.33;232.82;406.73
2265;489.42;174.33;232.82;489.42
2266;535.89;174.33;232.82;535.89
2267;549.56;174.33;232.82;549.56
2268;512.62;174.33;241.1;512.62
2269;454.53;174.33;241.1;454.53
2270;370.73;174.33;236.65;370.73
2271;231.5;175.94;241.1;231.5
2272;0.0;257.77;241.1;0.0
2273;0.0;174.33;227.84;0.0
2274;0.0;166.6;226.88;0.0
2275;0.0;166.6;230.21;0.0
2276;0.0;166.6;230.21;0.0
2277;0.0;166.6;230.21;0.0
2278;0.0;166.6;230.21;0.0
2279;0.0;166.6;230.21;0.0
2280;0.0;166.6;230.21;0.0
2281;0.0;166.6;230.21;0.0
2282;0.0;166.6;230.21;0.0
2283;0.0;166.6;230.21;0.0
2284;0.0;166.6;230.21;0.0
2285;6.25;174.33;232.82;6.25
2286;137.47;174.33;232.82;137.47
2287;285.77;174.33;232.82;285.77
2288;402.63;174.33;232.82;402.63
2289;483.27;174.33;232.82;483.27
2290;527.69;174.33;232.82;527.69
2291;533.16;174.33;232.82;533.16
2292;483.91;174.33;241.1;483.91
2293;410.79;174.33;241.1;410.79
2294;290.51;174.33;241.1;290.51
2295;116.26;210.53;241.1;116.26
2296;0.0;223.18;237.01;0.0
2297;0.0;174.33;227.49;0.0
2298;0.0;166.6;226.88;0.0
2299;0.0;166.6;230.21;0.0
2300;0.0;166.6;230.21;0.0
2301;0.0;166.6;230.21;0.0
2302;0.0;166.6;230.21;0.0
2303;0.0;166.6;230.21;0.0
2304;0.0;166.6;230.21;0.0
2305;0.0;166.6;230.21;0.0
2306;0.0;166.6;230.21;0.0
2307;0.0;166.6;230.21;0.0
2308;0.0;166.6;230.21;0.0
2309;4.89;174.33;232.82;4.89
2310;114.92;174.33;232.82;114.92
2311;255.01;174.33;232.82;255.01
2312;376.66;174.33;232.82;376.66
2313;464.14;174.33;232.82;464.14
2314;513.34;174.33;232.82;513.34
2315;524.96;174.33;232.82;524.96
2316;491.11;174.33;237.31;491.11
2317;429.92;174.33;241.1;429.92
2318;337.66;174.33;241.1;337.66
2319;217.14;176.62;241.1;217.14
2320;0.0;257.08;241.1;0.0
2321;0.0;174.33;229.64;0.0
2322;0.0;166.6;226.88;0.0
2323;0.0;166.6;230.21;0.0
2324;0.0;166.6;230.21;0.0
2325;0.0;166.6;230.21;0.0
2326;0.0;166.6;230.21;0.0
2327;0.0;166.6;230.21;0.0
2328;0.0;166.6;230.21;0.0
2329;0.0;166.6;230.21;0.0
2330;0.0;166.6;230.21;0.0
2331;0.0;166.6;230.21;0.0
2332;0.0;166.6;230.21;0.0
2333;0.0;174.33;230.36;0.0
2334;39.74;174.33;232.82;39.74
2335;75.28;174.33;232.82;75.28
2336;92.64;174.33;237.7;92.64
2337;125.85;174.33;232.82;125.85
2338;105.99;174.33;241.1;105.99
2339;95.06;174.33;241.1;95.06
2340;79.34;174.33;241.1;79.34
2341;75.92;174.33;241.1;75.92
2342;67.71;177.07;241.1;67.71
2343;0.0;217.45;241.1;0.0
2344;0.0;177.81;241.1;0.0
2345;0.0;171.38;226.88;0.0
2346;0.0;166.6;226.88;0.0
2347;0.0;174.33;226.15;0.0
2348;0.0;174.33;226.15;0.0
2349;0.0;174.33;226.15;0.0
2350;0.0;174.33;226.15;0.0
2351;0.0;174.33;226.15;0.0
2352;0.0;166.6;230.21;0.0
2353;0.0;166.6;230.21;0.0
2354;0.0;166.6;230.21;0.0
2355;0.0;166.6;230.21;0.0
2356;0.0;166.6;230.21;0.0
2357;0.0;174.33;228.2;0.0
2358;32.91;174.33;232.82;32.91
2359;133.37;174.33;232.82;133.37
2360;356.16;174.33;232.82;356.16
2361;461.4;174.33;232.82;461.4
2362;507.87;174.33;232.82;507.87
2363;520.17;174.33;232.82;520.17
2364;497.16;174.33;234.14;497.16
2365;427.19;174.33;241.1;427.19
2366;332.88;174.33;241.1;332.88
2367;184.34;193.02;241.1;184.34
2368;0.0;240.68;241.1;0.0
2369;0.0;174.33;230.36;0.0
2370;0.0;166.6;226.88;0.0
2371;0.0;166.6;230.21;0.0
2372;0.0;166.6;230.21;0.0
2373;0.0;166.6;230.21;0.0
2374;0.0;166.6;230.21;0.0
2375;0.0;166.6;230.21;0.0
2376;0.0;166.6;230.21;0.0
2377;0.0;166.6;230.21;0.0
2378;0.0;166.6;230.21;0.0
2379;0.0;166.6;230.21;0.0
2380;0.0;166.6;230.21;0.0
2381;9.67;174.33;232.82;9.67
2382;96.46;174.33;232.82;96.46
2383;207.86;174.33;232.82;207.86
2384;299.43;174.33;232.82;299.43
2385;365.04;174.33;232.82;365.04
2386;369.83;174.33;232.82;369.83
2387;302.85;174.33;232.82;302.85
2388;224.7;174.33;237.61;224.7
2389;163.4;174.33;241.1;163.4
2390;90.56;197.96;241.1;90.56
2391;0.0;240.68;241.1;0.0
2392;0.0;174.39;241.1;0.0
2393;0.0;169.33;226.88;0.0
2394;0.0;166.6;226.88;0.0
2395;0.0;166.6;230.21;0.0
2396;0.0;166.6;230.21;0.0
2397;0.0;166.6;230.21;0.0
2398;0.0;166.6;230.21;0.0
2399;0.0;166.6;230.21;0.0
2400;0.0;166.6;230.21;0.0
2401;0.0;166.6;230.21;0.0
2402;0.0;166.6;230.21;0.0
2403;0.0;166.6;230.21;0.0
2404;0.0;166.6;230.21;0.0
2405;8.3;174.33;232.82;8.3
2406;87.58;174.33;232.82;87.58
2407;141.57;174.33;232.82;141.57
2408;136.78;174.33;232.82;136.78
2409;200.34;174.33;232.82;200.34
2410;335.66;174.33;232.82;335.66
2411;408.1;174.33;232.82;408.1
2412;396.23;174.33;237.61;396.23
2413;329.46;174.33;241.1;329.46
2414;262.49;174.33;241.1;262.49
2415;124.77;195.87;241.1;124.77
2416;0.0;237.95;241.1;0.0
2417;0.0;174.43;232.82;0.0
2418;0.0;166.6;226.88;0.0
2419;0.0;166.6;230.21;0.0
2420;0.0;166.6;230.21;0.0
2421;0.0;166.6;230.21;0.0
2422;0.0;166.6;230.21;0.0
2423;0.0;166.6;230.21;0.0
2424;0.0;166.6;230.21;0.0
2425;0.0;166.6;230.21;0.0
2426;0.0;166.6;230.21;0.0
2427;0.0;166.6;230.21;0.0
2428;0.0;166.6;230.21;0.0
2429;0.0;174.12;226.88;0.0
2430;6.94;174.33;232.82;6.94
2431;24.71;174.33;232.82;24.71
2432;49.99;174.33;232.82;49.99
2433;84.16;174.33;232.82;84.16
2434;102.61;174.33;232.82;102.61
2435;82.8;174.33;232.82;82.8
2436;55.6;174.33;239.92;55.6
2437;58.84;174.33;241.1;58.84
2438;83.44;174.33;241.1;83.44
2439;0.0;252.3;241.1;0.0
2440;0.0;181.41;239.57;0.0
2441;0.0;174.33;227.49;0.0
2442;0.0;166.6;226.88;0.0
2443;0.0;166.6;230.21;0.0
2444;0.0;166.6;230.21;0.0
2445;0.0;166.6;230.21;0.0
2446;0.0;166.6;230.21;0.0
2447;0.0;166.6;230.21;0.0
2448;0.0;166.6;230.21;0.0
2449;0.0;166.6;230.21;0.0
2450;0.0;166.6;230.21;0.0
2451;0.0;166.6;230.21;0.0
2452;0.0;166.6;230.21;0.0
2453;0.0;174.33;231.43;0.0
2454;30.86;174.33;232.82;30.86
2455;78.01;174.33;232.82;78.01
2456;207.17;174.33;232.82;207.17
2457;392.38;174.33;232.82;392.38
2458;414.25;174.33;232.82;414.25
2459;332.92;174.33;232.82;332.92
2460;275.74;174.33;233.06;275.74
2461;226.27;174.33;241.1;226.27
2462;190.05;174.33;241.1;190.05
2463;55.18;227.88;241.1;55.18
2464;0.0;205.83;241.1;0.0
2465;0.0;174.33;231.43;0.0
2466;0.0;166.6;226.88;0.0
2467;0.0;166.6;230.21;0.0
2468;0.0;166.6;230.21;0.0
2469;0.0;166.6;230.21;0.0
2470;0.0;166.6;230.21;0.0
2471;0.0;166.6;230.21;0.0
2472;0.0;166.6;230.21;0.0
2473;0.0;166.6;230.21;0.0
2474;0.0;166.6;230.21;0.0
2475;0.0;166.6;230.21;0.0
2476;0.0;166.6;230.21;0.0
2477;16.5;174.33;232.82;16.5
2478;136.78;174.33;232.82;136.78
2479;259.11;174.33;232.82;259.11
2480;328.14;174.33;232.82;328.14
2481;361.62;174.33;232.82;361.62
2482;371.88;174.33;232.82;371.88
2483;341.12;174.33;232.82;341.12
2484;267.27;174.33;241.1;267.27
2485;215.23;174.33;239.0;215.23
2486;190.05;174.33;241.1;190.05
2487;95.97;209.64;241.1;95.97
2488;0.0;224.96;241.1;0.0
2489;0.0;174.33;231.43;0.0
2490;0.0;166.6;226.88;0.0
2491;0.0;166.6;230.21;0.0
2492;0.0;166.6;230.21;0.0
2493;0.0;166.6;230.21;0.0
2494;0.0;166.6;230.21;0.0
2495;0.0;166.6;230.21;0.0
2496;0.0;166.6;230.21;0.0
2497;0.0;166.6;230.21;0.0
2498;0.0;166.6;230.21;0.0
2499;0.0;166.6;230.21;0.0
2500;0.0;166.6;230.21;0.0
2501;0.0;173.43;226.88;0.0
2502;2.84;174.33;232.82;2.84
2503;24.02;174.33;232.82;24.02
2504;52.04;174.33;232.82;52.04
2505;82.11;174.33;232.82;82.11
2506;76.66;174.33;239.99;76.66
2507;57.47;174.33;241.1;57.47
2508;46.53;174.33;241.1;46.53
2509;57.47;174.33;241.1;57.47
2510;20.09;197.36;241.1;20.09
2511;0.0;193.53;241.1;0.0
2512;0.0;178.49;241.1;0.0
2513;0.0;174.33;229.28;0.0
2514;0.0;166.6;226.88;0.0
2515;0.0;174.33;226.15;0.0
2516;0.0;174.33;226.15;0.0
2517;0.0;174.33;226.15;0.0
2518;0.0;174.33;226.15;0.0
2519;0.0;174.33;226.15;0.0
2520;0.0;166.6;230.21;0.0
2521;0.0;166.6;230.21;0.0
2522;0.0;166.6;230.21;0.0
2523;0.0;166.6;230.21;0.0
2524;0.0;166.6;230.21;0.0
2525;0.0;174.33;231.79;0.0
2526;53.41;174.33;232.82;53.41
2527;130.63;174.33;232.82;130.63
2528;215.38;174.33;232.82;215.38
2529;317.2;174.33;232.82;317.2
2530;272.78;174.33;232.82;272.78
2531;343.86;174.33;232.82;343.86
2532;290.09;174.33;236.29;290.09
2533;235.15;174.33;241.1;235.15
2534;122.9;201.85;241.1;122.9
2535;0.0;230.43;241.1;0.0
2536;0.0;175.76;241.1;0.0
2537;0.0;174.33;228.2;0.0
2538;0.0;166.6;226.88;0.0
2539;0.0;166.6;230.21;0.0
2540;0.0;166.6;230.21;0.0
2541;0.0;166.6;230.21;0.0
2542;0.0;166.6;230.21;0.0
2543;0.0;166.6;230.21;0.0
2544;0.0;166.6;230.21;0.0
2545;0.0;166.6;230.21;0.0
2546;0.0;166.6;230.21;0.0
2547;0.0;166.6;230.21;0.0
2548;0.0;166.6;230.21;0.0
2549;11.04;174.33;232.82;11.04
2550;100.56;174.33;232.82;100.56
2551;233.14;174.33;232.82;233.14
2552;304.22;174.33;232.82;304.22
2553;339.76;174.33;232.82;339.76
2554;317.2;174.33;232.82;317.2
2555;261.16;174.33;232.82;261.16
2556;242.03;174.33;232.82;242.03
2557;238.79;174.33;235.59;238.79
2558;237.89;174.33;241.1;237.89
2559;190.05;174.33;241.1;190.05
2560;5.23;259.38;241.1;5.23
2561;0.0;174.33;237.18;0.0
2562;0.0;166.6;226.88;0.0
2563;0.0;166.6;230.21;0.0
2564;0.0;166.6;230.21;0.0
2565;0.0;166.6;230.21;0.0
2566;0.0;166.6;230.21;0.0
2567;0.0;166.6;230.21;0.0
2568;0.0;166.6;230.21;0.0
2569;0.0;166.6;230.21;0.0
2570;0.0;166.6;230.21;0.0
2571;0.0;166.6;230.21;0.0
2572;0.0;166.6;230.21;0.0
2573;0.1;174.33;232.82;0.1
2574;62.29;174.33;232.82;62.29
2575;168.22;174.33;232.82;168.22
2576;271.42;174.33;232.82;271.42
2577;404.68;174.33;232.82;404.68
2578;473.7;174.33;232.82;473.7
2579;503.09;174.33;232.82;503.09
2580;505.14;174.33;232.82;505.14
2581;430.61;174.33;241.1;430.61
2582;348.03;174.33;239.96;348.03
2583;221.49;174.33;241.1;221.49
2584;9.43;251.07;241.1;9.43
2585;0.0;181.95;232.82;0.0
2586;0.0;166.6;226.88;0.0
2587;0.0;166.6;230.21;0.0
2588;0.0;166.6;230.21;0.0
2589;0.0;166.6;230.21;0.0
2590;0.0;166.6;230.21;0.0
2591;0.0;166.6;230.21;0.0
2592;0.0;166.6;230.21;0.0
2593;0.0;166.6;230.21;0.0
2594;0.0;166.6;230.21;0.0
2595;0.0;166.6;230.21;0.0
2596;0.0;167.28;230.21;0.0
2597;17.19;174.33;232.82;17.19
2598;104.66;174.33;232.82;104.66
2599;263.9;174.33;232.82;263.9
2600;414.93;174.33;232.82;414.93
2601;499.67;174.33;232.82;499.67
2602;542.04;174.33;232.82;542.04
2603;552.29;174.33;232.82;552.29
2604;525.82;174.33;235.24;525.82
2605;459.99;174.33;241.1;459.99
2606;383.49;174.33;232.82;383.49
2607;239.25;174.33;241.1;239.25
2608;14.79;258.69;241.1;14.79
2609;0.0;174.33;237.54;0.0
2610;0.0;166.6;226.88;0.0
2611;0.0;166.6;230.21;0.0
2612;0.0;166.6;230.21;0.0
2613;0.0;166.6;230.21;0.0
2614;0.0;166.6;230.21;0.0
2615;0.0;166.6;230.21;0.0
2616;0.0;166.6;230.21;0.0
2617;0.0;166.6;230.21;0.0
2618;0.0;166.6;230.21;0.0
2619;0.0;166.6;230.21;0.0
2620;0.0;167.28;230.21;0.0
2621;16.5;174.33;232.82;16.5
2622;76.64;174.33;232.82;76.64
2623;198.29;174.33;232.82;198.29
2624;354.79;174.33;232.82;354.79
2625;450.47;174.33;232.82;450.47
2626;498.31;174.33;232.82;498.31
2627;517.44;174.33;232.82;517.44
2628;505.36;174.33;234.5;505.36
2629;436.76;174.33;241.1;436.76
2630;323.31;174.33;241.1;323.31
2631;69.53;246.33;241.1;69.53
2632;0.0;186.69;241.1;0.0
2633;0.0;174.33;230.0;0.0
2634;0.0;166.6;226.88;0.0
2635;0.0;166.6;230.21;0.0
2636;0.0;166.6;230.21;0.0
2637;0.0;166.6;230.21;0.0
2638;0.0;166.6;230.21;0.0
2639;0.0;166.6;230.21;0.0
2640;0.0;166.6;230.21;0.0
2641;0.0;166.6;230.21;0.0
2642;0.0;166.6;230.21;0.0
2643;0.0;166.6;230.21;0.0
2644;0.0;167.28;230.21;0.0
2645;15.82;174.33;232.82;15.82
2646;100.56;174.33;232.82;100.56
2647;283.03;174.33;232.82;283.03
2648;391.01;174.33;232.82;391.01
2649;465.5;174.33;232.82;465.5
2650;507.19;174.33;232.82;507.19
2651;517.44;174.33;232.82;517.44
2652;495.57;174.33;232.82;495.57
2653;436.98;174.33;234.52;436.98
2654;337.66;174.33;241.1;337.66
2655;228.32;174.33;241.1;228.32
2656;16.16;258.01;241.1;16.16
2657;0.0;174.33;238.26;0.0
2658;0.0;166.6;226.88;0.0
2659;0.0;166.6;230.21;0.0
2660;0.0;166.6;230.21;0.0
2661;0.0;166.6;230.21;0.0
2662;0.0;166.6;230.21;0.0
2663;0.0;166.6;230.21;0.0
2664;0.0;166.6;230.21;0.0
2665;0.0;166.6;230.21;0.0
2666;0.0;166.6;230.21;0.0
2667;0.0;166.6;230.21;0.0
2668;0.0;167.97;230.21;0.0
2669;5.57;174.33;232.82;5.57
2670;62.98;174.33;232.82;62.98
2671;171.64;174.33;232.82;171.64
2672;307.64;174.33;232.82;307.64
2673;402.63;174.33;232.82;402.63
2674;468.94;174.33;238.55;468.94
2675;462.73;174.33;241.1;462.73
2676;435.39;174.33;241.1;435.39
2677;349.97;174.33;241.1;349.97
2678;220.8;174.33;241.1;220.8
2679;95.2;183.07;241.1;95.2
2680;0.0;211.98;241.1;0.0
2681;0.0;174.33;230.36;0.0
2682;0.0;166.6;226.88;0.0
2683;0.0;174.33;226.15;0.0
2684;0.0;174.33;226.15;0.0
2685;0.0;174.33;226.15;0.0
2686;0.0;174.33;226.15;0.0
2687;0.0;174.33;226.15;0.0
2688;0.0;166.6;230.21;0.0
2689;0.0;166.6;230.21;0.0
2690;0.0;166.6;230.21;0.0
2691;0.0;166.6;230.21;0.0
2692;0.0;166.6;230.21;0.0
2693;0.0;174.33;232.15;0.0
2694;52.73;174.33;232.82;52.73
2695;160.7;174.33;232.82;160.7
2696;360.94;174.33;232.82;360.94
2697;427.23;174.33;232.82;427.23
2698;428.6;174.33;232.82;428.6
2699;428.6;174.33;232.82;428.6
2700;369.1;174.33;241.1;369.1
2701;244.04;174.33;241.1;244.04
2702;105.99;174.33;241.1;105.99
2703;36.3;227.62;241.1;36.3
2704;0.0;202.89;237.61;0.0
2705;0.0;174.12;226.88;0.0
2706;0.0;166.6;226.88;0.0
2707;0.0;166.6;230.21;0.0
2708;0.0;166.6;230.21;0.0
2709;0.0;166.6;230.21;0.0
2710;0.0;166.6;230.21;0.0
2711;0.0;166.6;230.21;0.0
2712;0.0;166.6;230.21;0.0
2713;0.0;166.6;230.21;0.0
2714;0.0;166.6;230.21;0.0
2715;0.0;166.6;230.21;0.0
2716;0.0;170.02;230.21;0.0
2717;31.54;174.33;232.82;31.54
2718;135.42;174.33;232.82;135.42
2719;263.21;174.33;232.82;263.21
2720;329.5;174.33;232.82;329.5
2721;342.49;174.33;232.82;342.49
2722;317.2;174.33;232.82;317.2
2723;288.58;174.33;239.96;288.58
2724;182.53;174.33;241.1;182.53
2725;76.67;178.36;241.1;76.67
2726;0.0;211.3;241.1;0.0
2727;0.0;200.4;232.82;0.0
2728;0.0;187.42;232.82;0.0
2729;0.0;176.48;232.82;0.0
2730;0.0;167.28;226.88;0.0
2731;0.0;166.6;230.21;0.0
2732;0.0;166.6;230.21;0.0
2733;0.0;166.6;230.21;0.0
2734;0.0;166.6;230.21;0.0
2735;0.0;166.6;230.21;0.0
2736;0.0;166.6;230.21;0.0
2737;0.0;166.6;230.21;0.0
2738;0.0;166.6;230.21;0.0
2739;0.0;166.6;230.21;0.0
2740;0.0;168.65;230.21;0.0
2741;24.71;174.33;232.82;24.71
2742;119.02;174.33;232.82;119.02
2743;229.73;174.33;232.82;229.73
2744;335.66;174.33;232.82;335.66
2745;408.78;174.33;232.82;408.78
2746;470.29;174.33;232.82;470.29
2747;478.49;174.33;232.82;478.49
2748;444.28;174.33;241.1;444.28
2749;386.23;174.33;232.82;386.23
2750;264.54;174.33;241.1;264.54
2751;169.53;175.03;241.1;169.53
2752;0.0;243.53;239.96;0.0
2753;0.0;185.37;232.82;0.0
2754;0.0;167.28;226.88;0.0
2755;0.0;166.6;230.21;0.0
2756;0.0;166.6;230.21;0.0
2757;0.0;166.6;230.21;0.0
2758;0.0;166.6;230.21;0.0
2759;0.0;166.6;230.21;0.0
2760;0.0;166.6;230.21;0.0
2761;0.0;166.6;230.21;0.0
2762;0.0;166.6;230.21;0.0
2763;0.0;166.6;230.21;0.0
2764;0.0;170.02;230.21;0.0
2765;33.59;174.33;232.82;33.59
2766;137.47;174.33;232.82;137.47
2767;231.09;174.33;232.82;231.09
2768;287.82;174.33;232.82;287.82
2769;311.05;174.33;232.82;311.05
2770;345.91;174.33;232.82;345.91
2771;351.37;174.33;232.82;351.37
2772;320.62;174.33;232.82;320.62
2773;265.95;174.33;232.82;265.95
2774;199.62;174.33;241.1;199.62
2775;107.3;194.21;241.1;107.3
2776;0.0;232.48;241.1;0.0
2777;0.0;175.19;239.96;0.0
2778;0.0;167.28;226.88;0.0
2779;0.0;166.6;230.21;0.0
2780;0.0;166.6;230.21;0.0
2781;0.0;166.6;230.21;0.0
2782;0.0;166.6;230.21;0.0
2783;0.0;166.6;230.21;0.0
2784;0.0;166.6;230.21;0.0
2785;0.0;166.6;230.21;0.0
2786;0.0;166.6;230.21;0.0
2787;0.0;166.6;230.21;0.0
2788;0.0;172.07;230.21;0.0
2789;41.11;174.33;232.82;41.11
2790;160.7;174.33;232.82;160.7
2791;280.98;174.33;232.82;280.98
2792;375.29;174.33;232.82;375.29
2793;447.73;174.33;232.82;447.73
2794;495.57;174.33;232.82;495.57
2795;501.04;174.33;232.82;501.04
2796;476.44;174.33;232.82;476.44
2797;410.11;174.33;241.1;410.11
2798;293.24;174.33;241.1;293.24
2799;110.07;194.17;241.1;110.07
2800;0.0;224.4;239.96;0.0
2801;0.0;183.32;232.82;0.0
2802;0.0;167.28;226.88;0.0
2803;0.0;166.6;230.21;0.0
2804;0.0;166.6;230.21;0.0
2805;0.0;166.6;230.21;0.0
2806;0.0;166.6;230.21;0.0
2807;0.0;166.6;230.21;0.0
2808;0.0;166.6;230.21;0.0
2809;0.0;166.6;230.21;0.0
2810;0.0;166.6;230.21;0.0
2811;0.0;166.6;230.21;0.0
2812;0.0;172.07;230.21;0.0
2813;39.74;174.33;232.82;39.74
2814;146.35;174.33;232.82;146.35
2815;256.38;174.33;232.82;256.38
2816;285.77;174.33;232.82;285.77
2817;229.73;174.33;232.82;229.73
2818;222.21;174.33;232.82;222.21
2819;237.89;174.33;241.1;237.89
2820;191.88;174.33;237.98;191.88
2821;92.14;183.39;241.1;92.14
2822;0.0;235.22;241.1;0.0
2823;0.0;189.43;241.1;0.0
2824;0.0;174.33;233.23;0.0
2825;0.0;174.33;228.2;0.0
2826;0.0;166.6;226.88;0.0
2827;0.0;166.6;230.21;0.0
2828;0.0;166.6;230.21;0.0
2829;0.0;166.6;230.21;0.0
2830;0.0;166.6;230.21;0.0
2831;0.0;166.6;230.21;0.0
2832;0.0;166.6;230.21;0.0
2833;0.0;166.6;230.21;0.0
2834;0.0;166.6;230.21;0.0
2835;0.0;166.6;230.21;0.0
2836;0.0;166.6;230.21;0.0
2837;0.0;174.33;230.72;0.0
2838;29.49;174.33;232.82;29.49
2839;91.0;174.33;232.82;91.0
2840;201.02;174.33;232.82;201.02
2841;365.73;174.33;232.82;365.73
2842;451.83;174.33;232.82;451.83
2843;438.66;174.33;235.43;438.66
2844;410.79;174.33;241.1;410.79
2845;346.55;174.33;241.1;346.55
2846;271.37;174.33;241.1;271.37
2847;190.05;174.33;241.1;190.05
2848;61.03;202.89;241.1;61.03
2849;0.0;181.91;241.1;0.0
2850;0.0;170.02;226.88;0.0
2851;0.0;174.33;226.15;0.0
2852;0.0;174.33;226.15;0.0
2853;0.0;174.33;226.15;0.0
2854;0.0;174.33;226.15;0.0
2855;0.0;174.33;226.15;0.0
2856;0.0;166.6;230.21;0.0
2857;0.0;166.6;230.21;0.0
2858;0.0;166.6;230.21;0.0
2859;0.0;166.6;230.21;0.0
2860;0.0;173.43;230.21;0.0
2861;43.16;174.33;232.82;43.16
2862;177.79;174.33;232.82;177.79
2863;313.1;174.33;232.82;313.1
2864;422.45;174.33;232.82;422.45
2865;498.31;174.33;232.82;498.31
2866;540.68;174.33;232.82;540.68
2867;550.24;174.33;232.82;550.24
2868;529.06;174.33;232.82;529.06
2869;464.0;174.33;239.71;464.0
2870;393.06;174.33;232.82;393.06
2871;262.49;174.33;241.1;262.49
2872;52.66;248.17;241.1;52.66
2873;0.0;175.08;241.1;0.0
2874;0.0;169.33;226.88;0.0
2875;0.0;166.6;230.21;0.0
2876;0.0;166.6;230.21;0.0
2877;0.0;166.6;230.21;0.0
2878;0.0;166.6;230.21;0.0
2879;0.0;166.6;230.21;0.0
2880;0.0;166.6;230.21;0.0
2881;0.0;166.6;230.21;0.0
2882;0.0;166.6;230.21;0.0
2883;0.0;166.6;230.21;0.0
2884;0.0;174.33;230.46;0.0
2885;36.32;174.33;232.82;36.32
2886;109.45;174.33;232.82;109.45
2887;175.05;174.33;232.82;175.05
2888;235.88;174.33;232.82;235.88
2889;305.59;174.33;232.82;305.59
2890;375.29;174.33;232.82;375.29
2891;381.44;174.33;232.82;381.44
2892;281.63;174.33;241.1;281.63
2893;201.25;174.33;235.21;201.25
2894;149.73;174.33;241.1;149.73
2895;49.81;216.84;241.1;49.81
2896;0.0;205.15;241.1;0.0
2897;0.0;184.68;232.82;0.0
2898;0.0;167.97;226.88;0.0
2899;0.0;166.6;230.21;0.0
2900;0.0;166.6;230.21;0.0
2901;0.0;166.6;230.21;0.0
2902;0.0;166.6;230.21;0.0
2903;0.0;166.6;230.21;0.0
2904;0.0;166.6;230.21;0.0
2905;0.0;166.6;230.21;0.0
2906;0.0;166.6;230.21;0.0
2907;0.0;166.6;230.21;0.0
2908;0.0;166.6;230.21;0.0
2909;0.0;174.33;229.28;0.0
2910;44.52;174.33;232.82;44.52
2911;188.04;174.33;232.82;188.04
2912;332.92;174.33;232.82;332.92
2913;445.68;174.33;232.82;445.68
2914;519.49;174.33;232.82;519.49
2915;548.88;174.33;232.82;548.88
2916;530.43;174.33;232.82;530.43
2917;480.54;174.33;232.82;480.54
2918;383.36;174.33;238.63;383.36
2919;254.97;174.33;241.1;254.97
2920;34.2;247.48;241.1;34.2
2921;0.0;175.08;241.1;0.0
2922;0.0;170.02;226.88;0.0
2923;0.0;166.6;230.21;0.0
2924;0.0;166.6;230.21;0.0
2925;0.0;166.6;230.21;0.0
2926;0.0;166.6;230.21;0.0
2927;0.0;166.6;230.21;0.0
2928;0.0;166.6;230.21;0.0
2929;0.0;166.6;230.21;0.0
2930;0.0;166.6;230.21;0.0
2931;0.0;166.6;230.21;0.0
2932;0.0;174.33;231.54;0.0
2933;49.31;174.33;232.82;49.31
2934;179.16;174.33;232.82;179.16
2935;315.15;174.33;232.82;315.15
2936;420.4;174.33;232.82;420.4
2937;490.1;174.33;232.82;490.1
2938;524.96;174.33;232.82;524.96
2939;499.67;174.33;232.82;499.67
2940;464.14;174.33;232.82;464.14
2941;471.65;174.33;232.82;471.65
2942;380.72;174.33;241.1;380.72
2943;265.91;174.33;241.1;265.91
