snapshot;battery_storage;hydrogen_storage
0;12.612946492660775;-7.3716266056737165
1;12.612946492660775;-7.3716266056737165
2;12.612946492660775;-7.3716266056737165
3;12.612946492660775;-7.3716266056737165
4;12.612946492660775;-7.3716266056737165
5;12.612946492660775;-4.038626605673716
6;12.612946492660775;-4.038626605673716
7;5.687280408344681;-0.40009408646567124
8;8.303343297931672;-4.038626605673674
9;0.0;-3.6008024987469813
10;-8.073148842038549;-4.038626605673716
11;-15.064282913487858;-4.038626605673716
12;-13.148903715830517;-4.038626605673716
13;-3.2847008478951896;-4.038626605673716
14;8.207574338048799;-4.038626605673674
15;12.612946492660694;-4.038626605673674
16;12.612946492660775;-4.038626605673716
17;1.2118368300065485;1.951166687503937
18;4.925732165875262;0.0
19;0.0;-0.7451714145252435
20;0.0;-0.7451714145252435
21;0.0;-0.7451714145252435
22;0.0;-0.7451714145252435
23;0.0;-0.7451714145252435
24;0.0;-0.7451714145252435
25;0.0;-0.7451714145252435
26;0.0;-0.7451714145252435
27;0.0;-0.7451714145252435
28;0.0;-0.7451714145252435
29;0.0;2.5878285854747567
30;0.0;2.5878285854747567
31;0.0;2.5878285854747567
32;0.0;2.235630068486528
33;0.0;1.3802908129436862
34;0.0;0.5249515574008434
35;0.0;-0.38070177199745814
36;0.0;0.22306711426807802
37;0.0;0.6255797051117664
38;0.0;1.6821752560764534
39;0.0;2.5878285854747567
40;0.0;2.5878285854747567
41;0.0;2.5878285854747567
42;0.0;2.5878285854747567
43;0.0;-0.7451714145252435
44;0.0;-0.7451714145252435
45;0.0;-0.7451714145252435
46;0.0;-0.7451714145252435
47;0.0;-0.7451714145252435
48;0.0;-0.7451714145252435
49;0.0;-0.7451714145252435
50;0.0;-0.7451714145252435
51;0.0;-0.7451714145252435
52;0.0;-0.7451714145252435
53;0.0;2.5878285854747567
54;0.0;2.5878285854747567
55;0.0;2.5878285854747567
56;0.0;1.6821752560764534
57;0.0;-0.17944547657561394
58;0.0;-1.6888676922394534
59;-0.5074010112920407;-4.038626605673716
60;-1.4650906101207093;-4.038626605673716
61;0.0;-1.2360410275403009
62;0.0;1.2293485913773026
63;1.97249162141275;1.5515419928206988
64;0.0;2.5878285854747567
65;0.0;2.5878285854747567
66;0.0;2.5878285854747567
67;0.0;-0.7451714145252435
68;0.0;-0.7451714145252435
69;0.0;-0.7451714145252435
70;0.0;-0.7451714145252435
71;0.0;-0.7451714145252435
72;0.0;-0.7451714145252435
73;0.0;-0.7451714145252435
74;0.0;-0.7451714145252435
75;0.0;-0.7451714145252435
76;0.0;-0.7451714145252435
77;0.0;2.5878285854747567
78;0.0;2.5878285854747567
79;0.0;2.5878285854747567
80;0.0;2.537514511619295
81;0.0;2.2859441423419886
82;0.0;1.1790345175218402
83;0.0;0.6255797051117664
84;0.0;1.8834315514982976
85;0.0;2.33625821619745
86;0.0;2.537514511619295
87;0.0;2.5878285854747567
88;0.0;2.5878285854747567
89;0.0;2.5878285854747567
90;0.0;2.5878285854747567
91;0.0;-0.7451714145252435
92;0.0;-0.7451714145252435
93;0.0;-0.7451714145252435
94;0.0;-0.7451714145252435
95;0.0;-0.7451714145252435
96;0.0;-0.7451714145252435
97;0.0;-0.7451714145252435
98;0.0;-0.7451714145252435
99;0.0;-0.7451714145252435
100;0.0;-0.7451714145252435
101;0.0;2.5878285854747567
102;0.0;2.5878285854747567
103;0.0;2.5878285854747567
104;0.0;1.531233034510068
105;0.0;-2.3429506523604484
106;-7.0196902833270105;-4.038626605673716
107;-21.576572185522835;-4.038626605673716
108;-18.22465858962248;-4.038626605673716
109;-9.318145320515827;-4.038626605673716
110;5.430274501445732;-4.038626605673716
111;12.612946492660694;-4.038626605673674
112;12.612946492660775;-4.038626605673716
113;12.612946492660775;-4.038626605673716
114;12.612946492660775;-4.038626605673716
115;0.2570059068994013;-0.8801944344770307
116;0.0;-0.7451714145252435
117;0.0;-0.7451714145252435
118;0.0;-0.7451714145252435
119;0.0;-0.7451714145252435
120;0.0;-0.7451714145252435
121;0.0;-0.7451714145252435
122;0.0;-0.7451714145252435
123;0.0;-0.7451714145252435
124;0.0;-0.7451714145252435
125;0.0;2.5878285854747567
126;0.0;2.5878285854747567
127;0.0;2.5878285854747567
128;0.0;2.135001920775604
129;0.0;1.5815471083655304
130;0.0;1.4809189606546092
131;0.0;-0.38070177199745814
132;-0.9862458107063733;-4.038626605673716
133;0.9862458107063733;-3.6158050565194078
134;0.0;0.977778222099996
135;0.0;2.5878285854747567
136;0.0;2.5878285854747567
137;0.0;2.5878285854747567
138;0.0;2.5878285854747567
139;0.0;-0.7451714145252435
140;0.0;-0.7451714145252435
141;0.0;-0.7451714145252435
142;0.0;-0.7451714145252435
143;0.0;-0.7451714145252435
144;0.0;-0.7451714145252435
145;0.0;-0.7451714145252435
146;0.0;-0.7451714145252435
147;0.0;-0.7451714145252435
148;0.0;-0.7451714145252435
149;0.0;2.5878285854747567
150;0.0;2.5878285854747567
151;0.0;2.5878285854747567
152;0.0;1.6318611822209927
153;0.0;-0.38070177199745814
154;0.0;-1.6888676922394534
155;0.0;-2.594521021637755
156;0.0;-3.550488424891519
157;0.0;-3.550488424891519
158;0.0;0.4243234096899222
159;0.0;2.5878285854747567
160;0.0;2.5878285854747567
161;0.0;2.5878285854747567
162;0.0;2.5878285854747567
163;-14.106593314659227;6.666
164;-14.106593314659227;6.666
165;-14.106593314659227;6.666
166;-14.106593314659227;6.666
167;-14.106593314659227;6.666
168;12.612946492660775;-7.3716266056737165
169;12.612946492660775;-7.3716266056737165
170;12.612946492660775;-7.3716266056737165
171;2.542501944116987;-2.080923945934339
172;12.612946492660775;-7.3716266056737165
173;12.612946492660775;-4.038626605673716
174;4.925732165875262;0.0
175;0.0;2.5878285854747567
176;0.0;2.0846878469201435
177;0.0;0.47463748354538104
178;0.0;-0.9341565844075319
179;0.0;-0.8838425105520713
180;0.0;-3.8020587941688255
181;-2.80585604848085;-4.038626605673716
182;0.0;-0.7329002889856877
183;2.80585604848085;1.1137178858939656
184;0.0;2.5878285854747567
185;0.0;2.5878285854747567
186;0.0;2.5878285854747567
187;0.0;-0.7451714145252435
188;0.0;-0.7451714145252435
189;0.0;-0.7451714145252435
190;0.0;-0.7451714145252435
191;0.0;-0.7451714145252435
192;0.0;-0.7451714145252435
193;0.0;-0.7451714145252435
194;0.0;-0.7451714145252435
195;0.0;-0.7451714145252435
196;0.0;-0.7451714145252435
197;0.0;2.5878285854747567
198;0.0;2.5878285854747567
199;0.0;2.5878285854747567
200;0.0;-2.1920084307940666
201;-16.692355231496602;-4.038626605673716
